,Unnamed: 0,Style,position,item,ref num,content,colorway 1 ,colorway 2,colorway 3,none,none.1,none.2,amount,0,0.1,0.2,location ,silt,military,ink,port,bone,black,walnut,location,colorway 1,colorway 4,colorway 5,colorway 6,soil,vintage camo broken twill,dusty green,0.3,soil / black,black / oxblood,gunmetal / bombay,dark slate,rust,raven,none.3,none.4,slider ref number,floral print broken twill,black/ rust,bone/ black,gunmetal/ ink,details,colorways,0.4,black overdye denim,brown overdye denim,bone/floral print,rust / black,ink / gunmetal,gunmetal,silt ,bone ,silt / gunmetal,walnut / ink,camo,sand / dark slate,harvest / raven,raw blue denim,pink,ref number,winter 2018/2019,contractor:,soluna
1705,6,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,front pocket edges,10mm denim rivet ,14-l1sp-089,,,none,none,,,,3,,,,,,,,,,,,,matte black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,5,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,front left hand pocket,10mm square rivet,l1-2016-trim-004,,,none,none,,,,1,,,,,,,,,,,,,matte black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,15,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,"shell seams 1/4"" allowance ",12 spi (special allowance to avoid seam slip on shell  fabric),# 604 tseu,,,we have had ripping problems in the past,none,,,,regular thread,,,,,,,,,,,,,matching,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,4,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,cf fly,17mm donut post shank,supplier / l1-2016-trim-005,,,none,none,,,,1,,,,,,,,,,,,,matte black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,11,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,waist drawcord,"3/8"" flat waxed shoe lace with clear plastic tips",supplier / ref number,,,none,none,,,,1 + 2 clear plastic tips,,,,,,,,,,,,,black waxed / clear tips,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,16,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,denim weight topstitch,8-10 spi,#606 tseu,,,none,none,,,,heavy weight topstitch thread,,,,,,,,,,,,,matching,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,22,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,lining left side seam,address label,sew as loop,,,none,none,,,,1,,,,,,,,,,,,,address label,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,24,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,lining left side seam,address label,sew as loop,,,none,none,,,,1,,,,,,,,,,,,,address label,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,25,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,front left belt loop to attach hang tags,clear zip tie,supplier // ,,,none,none,,,,1,,,,,,,,,,,,,clear zip tie,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,23,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,lining left side seam,content label,sew as loop,,,none,none,,,,1,,,,,,,,,,,,,content label,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,3,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,l1 branded trims,item,supplier/ ref number,,,colorway 2,colorway 3,,,,amount,,,,,,,,,,,,,colorway 1,colorway 4,colorway 5,colorway 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,10,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,other trims,item,supplier/ ref number,,,colorway 2,colorway 3,,,,amount,,,,,,,,,,,,,colorway 1,colorway 4,colorway 5,colorway 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,13,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,webbing & elastic,item,supplier/ ref number,,,colorway 2,colorway 3,,,,amount,,,,,,,,,,,,,colorway 1,colorway 4,colorway 5,colorway 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,17,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,l1 marketing,item,supplier/ ref number,,,colorway 2,colorway 3,,,,amount,,,,,,,,,,,,,colorway 1,colorway 4,colorway 5,colorway 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,12,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,leg pocket,key clip,j&k // hk-001,,,none,none,,,,1,,,,,,,,,,,,,black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,7,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,back right waist band,"l1  patch 
with deboss 2",l1-2017-trim-104,,,none,none,,,,1,,,,,,,,,,,,,black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,9,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,front left hem,l1 embroidery large,factory sorced // l1-2016-trim-027,,,none,none,,,,1,,,,,,,,,,,,,dtm shell,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,21,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,lining front right,l1 main label,skinny fit // 10k/10k // critically taped ,,,none,none,,,,1,,,,,,,,,,,,,skinny fit // 10k/10k // critically taped ,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,19,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,front left belt loop behind pant hang tag,l1 pant fit hang tag ,supplier // skinny fit,,,none,none,,,,1,,,,,,,,,,,,,l1 pant fit hang tag  // skinny fit,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,18,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,front left belt loop,l1 pant hang tag,supplier // ,,,none,none,,,,1,,,,,,,,,,,,,l1 pant hang tag,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,20,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,center back waist band facing,l1 pant size label,l1 pant size label,,,none,none,,,,1,,,,,,,,,,,,,l1 pant size label,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,8,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,back left pocket ,l1 small faux suede patch,l1-2017-trim-106,,,none,none,,,,1,,,,,,,,,,,,,black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,14,L1-208-17_SKINNY_TWILL_PANT_TRIMS.csv,thread,spi,supplier/ ref number,,,colorway 2,colorway 3,,,,amount,,,,,,,,,,,,,colorway 1,colorway 4,colorway 5,colorway 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,6,L1-208-17_SKINNY_TWILL_PANT_SHELL.csv,waistband & fly,120g brushed tricot,please sorce,100% poly,,none,none,,,,,,,,,,,,,,,,,black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,7,L1-208-17_SKINNY_TWILL_PANT_SHELL.csv,hand pocket lining,120g brushed tricot,please sorce,100% poly,,none,none,,,,,,,,,,,,,,,,,black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,5,L1-208-17_SKINNY_TWILL_PANT_SHELL.csv,lower leg,coated 210t,please sorce,100% nylon,,none,none,,,,,,,,,,,,,,,,,black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,1,L1-208-17_SKINNY_TWILL_PANT_SHELL.csv,insulation,item,supplier/ ref number,content,,colorway 2,colorway 3,,,,,,,,,,,,,,,,,colorway 1,colorway 4,colorway 5,colorway 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,2,L1-208-17_SKINNY_TWILL_PANT_SHELL.csv,seam tape,item,supplier/ ref number,content,,colorway 2,colorway 3,,,,,,,,,,,,,,,,,colorway 1,colorway 4,colorway 5,colorway 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,3,L1-208-17_SKINNY_TWILL_PANT_SHELL.csv,lining,item,supplier/ ref number,content,,colorway 2,colorway 3,,,,,,,,,,,,,,,,,colorway 1,colorway 4,colorway 5,colorway 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,0,L1-208-17_SKINNY_TWILL_PANT_SHELL.csv,all shell is same fabric,"new stretch twill 10k/10k laminate c6 dwr, $4.28",raco 950703-b,100% polyestr,,none,none,,,,,,,,,,,,,,,,,black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,4,L1-208-17_SKINNY_TWILL_PANT_SHELL.csv,main body,small hole mesh ,please sorce,100% poly,,none,none,,,,,,,,,,,,,,,,,black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,0,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv, #5 coil zipper,,ykk / 1-way semi auto locking dalh,,,,,,,,1,none,,,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,silder/pull color: x6 black oxides zipper tape &teeth color: black,silder/pull color: x6 black oxides zipper tape &teeth color: black,fly ,,,,,,,,,,,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,1,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv, #5 coil zipper,,non ykk / 1-way non locking / dadhr diecast wire,,,,,,,,1,none,,,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,silder/pull color: x6 black oxides zipper tape &teeth color: black,silder/pull color: x6 black oxides zipper tape &teeth color: black,back right pocket,,,,,,,,,,,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,2,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv, #5 coil zipper,,non ykk / 1-way non locking / dadhr diecast wire,,,,,,,,1 per side = 2,none,,,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,silder/pull color: x6 black oxides zipper tape &teeth color: black,silder/pull color: x6 black oxides zipper tape &teeth color: black,hem gusset ,,,,,,,,,,,,,silder/pull color: x6 black oxides zipper tape &teeth color: black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,3,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,additional zipper pulls,,supplier/ reference number,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,location,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,4,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv, 11nt-045 / self fabric pull ,,factory made,,,,,,,,1,none,,,,,match to shell,,,match to shell,match to shell,match to shell,back right pocket,,,,,,,,,,,,,match to shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,5,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,branded trims,,supplier/ reference number,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,location,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,6,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,"l1-2018-trim-021
l1 donut post shank
black alloy
al023",,luks,,,,,,,,1,none,,,,,al023 alloy (d) ,,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,front waist band,,,,,,,,,,,,,al023 alloy (d) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,7,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,"l1-2018-trim-019
l1 10mm denim rivet
black alloy
al023",,luks,,,,,,,,6,none,,,,,al023 alloy (d) ,,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,right hand pocket (2) right hand coin pocket (1) left hand pocket top (1) back left pocket (2),,,,,,,,,,,,,al023 alloy (d) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,8,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,"l1-2018-trim-020
l1 10mm square rivet
black alloy
al023",,luks,,,,,,,,1,none,,,,,al023 alloy (d) ,,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,left hand pocket bottom edge,,,,,,,,,,,,,al023 alloy (d) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,9,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,"l1-2018-trim-023
l1 faux leather denim patch
debossed 1mm and painted gold
black",,please source,,,,,,,,1,none,,,,,black faux leather,,,black faux leather,black faux leather,black faux leather,back right waist band,,,,,,,,,,,,,black faux leather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,10,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,"l1-2018-trim-026
l1 faux leather patch 
black",,please source,,,,,,,,1,none,,,,,black faux leather,,,black faux leather,black faux leather,black faux leather,back left knee,,,,,,,,,,,,,black faux leather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,11,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,"l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  ",,please source,,,,,,,,1,none,,,,,match to shell,,,match to shell,match to shell,match to shell,hem front left leg,,,,,,,,,,,,,match to shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,12,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,trims,,supplier/ reference number,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,location,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,13,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,15mm metal snap,,luk's / 404,,,,,,,,1 per side = 2,none,,,,,al023 alloy (d) ,,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,finger snap hem adjust,,,,,,,,,,,,,al023 alloy (d) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,14,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,boot hook,,suppler,,,,,,,,1 per side = 2,none,,,,,al023 alloy (d) ,,,al023 alloy (d) ,al023 alloy (d) ,al023 alloy (d) ,front gaiter,,,,,,,,,,,,,al023 alloy (d) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,15,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,keyclip,,as last year production,,,,,,,,1,none,,,,,black,,,black,black,black,right leg pocket,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,16,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,notions,,supplier/ reference number,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,location,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,17,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,self fabric tab 1x1,,factory,,,,,,,,1 per side = 2,none,,,,,match to shell,,,match to shell,match to shell,match to shell,front gaiter under boot hook,,,,,,,,,,,,,match to shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,18,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,self fabric tab 1x1,,factory,,,,,,,,1 per side = 2,none,,,,,match to shell,,,match to shell,match to shell,match to shell,back gaiter under finger snap hem adjust,,,,,,,,,,,,,match to shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,19,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,"grossgrain 1/4""",,factory,,,,,,,,1,none,,,,,black,,,black,black,black,attach key clip in right leg pocket,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,20,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,gripper elastic 25mm non logo,,mtt0022,,,,,,,,2,none,,,,,black,,,black,black,black,leg gaiters,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,21,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,velcro,,supplier/ reference number,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,location,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,22,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,thread,,spi,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,supplier/ ref number,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,23,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,"shell seams 1/4"" allowance ",,12 spi (special allowance to avoid seam slip on shell  fabric),,,,,,,,regular thread,none,,,,,matching,,,matching,matching,matching,Feb-30,,,,,,,,,,,,,matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,24,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,seams,,10-12 spi,,,,,,,,regular thread,none,,,,,matching,,,matching,matching,matching,Feb-30,,,,,,,,,,,,,matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,25,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,topstitch,,8-10 spi,,,,,,,,regular thread,none,,,,,matching,,,matching,matching,matching,Feb-30,,,,,,,,,,,,,matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,26,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,denim weight topstitch,,8-10 spi,,,,,,,,heavy weight topstitch thread,none,,,,,matching,,,matching,matching,matching,none,,,,,,,,,,,,,matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,27,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,bartacks,,none,,,,,,,,regular thread,none,,,,,matching,,,matching,matching,matching,100/2,,,,,,,,,,,,,matching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,28,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,labels ,,supplier/ reference number,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,location,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,29,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,10k/10k critically taped,,soluna/ main label,,,,,,,,1,none,,,,,none,,,none,10k/10k critically taped,none,inner front right,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,30,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,size label (sample size l),,soluna/ size label,,,,,,,,1,none,,,,,none,,,none,"xs, s, m, l, xl",none,center back ,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,31,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,hang tags,,supplier/ reference number,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,location,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,32,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,mens jacket hang tag,,soluna/ mens jacket hang tag,,,,,,,,1,none,,,,,none,,,none,front left belt loop,none,front left belt loop,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,33,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,pant regular straight leg hang tag,,soluna/ pant fit hang tag,,,,,,,,1,none,,,,,none,,,none,pant regular straight leg hang tag,none,front left belt loop,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,34,L1-207-18_STRAIGHT_STANDARD_04-04-17_TRIMS.csv,care and content labels,,supplier/ reference number,,,,,,,,amount,0,,,,,military,,,bone,black,walnut,location,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,9,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,"waistband, fly, hand pocket bags",brushed tricot,supplier / ref code,100% polyester,,,,none,,,,,,,"waistband, fly, hand pocket bags",,black,,,black,black,black,,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,2,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,location ,insulation,supplier/ reference number,content,,,,0,,,,,,,location ,,military,,,bone,black,walnut,,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,1,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,back right belt loop,leather,suppler? can you source same quality as other faux  leather trims,none,,,,none,,,,,,,back right belt loop,,black faux leather,,,black faux leather,black faux leather,black faux leather,,,,,,,,,,,,,,black faux leather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,5,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,location ,lining,supplier/ reference number,content,,,,0,,,,,,,location ,,military,,,bone,black,walnut,,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,10,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,location ,lower leg lining print (see pdf),supplier/ reference number,content,,,,0,,,,,,,location ,,military,,,bone,black,walnut,,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,11,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,lower leg front and back,on coated 210t,please source ,none,,,,none,,,,,,,lower leg front and back,,pantone 18-0950 tcx harvest screen print,,,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,pantone 18-0950 tcx harvest screen print,,,,,,,,,,,,,,pantone 18-0403 tcx gunmetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,0,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,a,ottoman,solis/ sotp080-2l32-i ottoman / 10k/10k dot lam / c6 + dwr,none,,,,none,,,,,,,a,,black,,,black,black,black,,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,6,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,main body,regular mesh,1606b02 (als-16038),100% polyester,,,,none,,,,,,,main body,,black,,,black,black,black,,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,3,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,location ,seam tape,supplier/ reference number,content,,,,0,,,,,,,location ,,military,,,bone,black,walnut,,,,,,,,,,,,,,rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,4,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,critically seam sealed,seam tape,tsgs ,none,,,,none,,,,,,,critically seam sealed,,critically seam sealed,,,critically seam sealed,critically seam sealed,critically seam sealed,,,,,,,,,,,,,,critically seam sealed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,7,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,secondary pocket bags,solid 210t ,solis / sonp006-1,100% nylon,,,,none,,,,,,,secondary pocket bags,,black,,,black,black,black,,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,8,L1-207-18_STRAIGHT_STANDARD_04-04-17_SHELL.csv,lower leg & gaiter,solid coated 210t,solis / sonp006-pu03,100% nylon,,,,none,,,,,,,lower leg & gaiter,,black,,,black,black,black,,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,0,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,fly ,#5 coil ,ykk dalh // 1-way locking,,,none,none,,,,1,,,,,,,,,,,,,silder/pull color: x6 black oxides/ tape color: black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,1,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,back right pocket,#5 coil ,non ykk dadr4 l-type drop// 1-way locking,,,none,none,,,,1 per side = 2,,,,,,,,,,,,,silder/pull color: x6 black oxides/ tape color: black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,2,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,hem,#5 coil ,non ykk dadhr diecast wire // 1-way locking,,,none,none,,,,1 per side = 2,,,,,,,,,,,,,silder/pull color: x6 black oxides/ tape color: black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,9,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,snaps,#5 coil ,#REF!,,,colorway 3,colorway 4,,,,colorway 1,,,,,,,,,,,,,colorway 2,colorway 5,colorway 6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,5,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,hand  & back left pocket edges,10mm denim rivet ,14-l1sp-089,,,none,none,,,,6,,,,,,,,,,,,,matte black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,15,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,"shell seams 1/4"" allowance ",12 spi (special allowance to avoid seam slip on shell  fabric),# 604 tseu,,,we have had ripping problems in the past,none,,,,regular thread,,,,,,,,,,,,,matching,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,4,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,waist closure,17mm donut post shank,supplier /l1-2016-trim-005,,,none,none,,,,1,,,,,,,,,,,,,matte black,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,16,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,denim weight topstitch,8-10 spi,#606 tseu,,,none,none,,,,heavy weight topstitch thread,,,,,,,,,,,,,matching,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,22,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,lining left side seam,address label,sew as loop,,,none,none,,,,1,,,,,,,,,,,,,address label,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,24,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,lining left side seam,address label,sew as loop,,,none,none,,,,1,,,,,,,,,,,,,address label,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,25,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,front left belt loop to attach hang tags,clear zip tie,supplier // ,,,none,none,,,,1,,,,,,,,,,,,,clear zip tie,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,23,L1-207-17_SLIM_BASIC_PANT_TRIMS.csv,lining left side seam,content label,sew as loop,,,none,none,,,,1,,,,,,,,,,,,,content label,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
