,material,fabric
6245,", solid 210t , , 100% polyester, , , hand pocket bags",1
6246,", solid 210t , , 100% polyester, , , chin guard lining",1
6247,", , , , , , all shell is same fabric",1
6248,", item, , content, , , insulation",1
6249,", , , , , , non insulated",1
6250,", item, , content, , , seam tape",1
6251,", width...seam tape, , , , , fully taped",1
6252,", item, , content, , , lining",1
6253,", solid 210t, , 100% nylon, , , bib & hand pocket lining",1
6254,", small hole mesh, , 100% poly, , , legs",1
6255,", coated 210t, , 100% nylon, , , lower leg & gaiter",1
6256,", 120g brushed tricot, , 100% poly, , , waistband ",1
6257,", new stretch twill 10k/10k laminate c6 dwr, $4.28, , 100% polyester, , , all shell is same fabric",1
6258,", item, , content, , , insulation",1
6259,", , , , , , 40g polyfill knees & seat",1
6260,", item, , content, , , seam tape",1
6261,", width...seam tape, , , , , fully taped",1
6262,", item, , content, , , lining",1
6263,", solid 210t, , 100% nylon, , , main body & back pocket bags",1
6264,", leg vents, , 100% poly, , , legs",1
6265,", coated 210t, , 100% nylon, , , lower leg & gaiter",1
6266,", 120g brushed tricot, , 100% poly, , , waistband & hand pocket pags",1
6267,",  #5 metal zipper, , , , , center front",0
6268,",  #5 coil zipper, , , , , chest pocket vertical",0
6269,",  #5 coil zipper, , , , , hand pockets horizontal",0
6270,", additional zipper pulls, , , , , location",0
6271,", l1-2018-trim-017
l1 zipper pull, , , , , center front",0
6272,",  11nt-045 / self fabric pull , , , , , chest pocket vertical",0
6273,",  11nt-045 / self fabric pull , , , , , hand pockets horizontal",0
6274,", branded trims, , , , , location",0
6275,", l1-2018-trim-006
large brown faux leather hem wrap, , , , , front left hand pocket",0
6276,", l1-2018-trim-001
woven label:, , , , , front right hand pocket bag",0
6277,", l1-2018-trim-024
l1 embroidery small
3cm x 2.77cm  , , , , , left sleeve hem",0
6278,", l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  , , , , , back right",0
6279,", trims, , , , , location",0
6280,", notions, , , , , location",0
6281,", grosgrain: 3/4"" wide  (fold in 1/2, 5/8"" finished tab length), , , , , pull tab on velcro lining pocket ",0
6282,", velcro, , , , , location",0
6283,", 1/2"" x 5 1/2"" (1/2"" shorter that pocket length velcro with rounded corners, , , , , lining pocket",0
6284,", thread, , , , , supplier/ ref number",0
6285,", seams, , , , , Feb-30",0
6286,", topstitch, , , , , Feb-30",0
6287,", bartacks, , , , , 100/2",0
6288,", labels , , , , , location",0
6289,", 5k/5k critically taped, , , , , center back below neck seam",0
6290,", size label (sample size l), , , , , center back below main label",0
6291,", hang tags, , , , , location",0
6292,", mens jacket hang tag, , , , , left side hand pocket zipper",0
6293,", care and content labels, , , , , location",0
6294,", address label, , , , , lining left side seam",0
6295,", content label, , , , , lining left side seam",0
6296,", washing label, , , , , lining left side seam",0
6297,", #5 coil , , , , , fly ",0
6298,", #5 coil , , , , , hand pockets",0
6299,", #5 coil , , , , , back right pocket",0
6300,", #5 coil , , , , , ""balls out"" venting",0
6301,", #5 coil , , , , , hem",0
6302,", item, , , , , zipper pulls",0
6303,",  self fabric pull, , , , , hand pockets",0
6304,",  self fabric pull, , , , , ""balls out"" venting",0
6305,", item, , , , , l1 branded trims",0
6306,", l1 17mm metal snap , , , , , waist closure & tool pocket",0
6307,", l1  patch 
with deboss 2, , , , , back right waist band",0
6308,", new label tbd, , , , , front right hand pocket",0
6309,", l1 embroidery large, , , , , front left hem",0
6310,", #5 coil , , , , , snaps",0
6311,", 24l metal snap, , , , , ""snap away hem"" back leg hem",0
6312,", 24l metal snap, , , , , ""jacket to pant connection"" back 3 belt loops",0
6313,", item, , , , , other trims",0
6314,", key clip, , , , , right hand pocket",0
6315,", metal boot hook, , , , , front of leg gaiter",0
6316,", item, , , , , webbing & elastic",0
6317,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop right hand pocket",0
6318,", 1"" tab, , , , , boot hook reinforcement",0
6319,", 1"" tab, , , , , ""snap away hem"" reinforcement",0
6320,", spi, , , , , thread",0
6321,", , , , , , seams",0
6322,", , , , , , topstitch",0
6323,", , , , , , heavy weight topstitch",0
6324,", , , , , , bartacks",0
6325,", item, , , , , l1 marketing",0
6326,", l1 pant hang tag, , , , , front left belt loop",0
6327,", l1 pant fit hang tag , , , , , front left belt loop behind main hang tag",0
6328,", l1 pant size label, , , , , center back waist band facing",0
6329,", l1 main label, , , , , lining front right",0
6330,", address label, , , , , lining left side seam",0
6331,", content label, , , , , lining left side seam",0
6332,", address label, , , , , lining left side seam",0
6333,", clear zip tie, , , , , front left belt loop to attach hang tags",0
6334,", #5 coil , , , , , fly ",0
6335,", #3 coil, , , , , leg pocket",0
6336,", #5 coil, , , , , hem",0
6337,", item, , , , , l1 branded trims",0
6338,", 17mm donut post shank, , , , , cf fly",0
6339,", 10mm square rivet, , , , , front left hand pocket",0
6340,", 10mm denim rivet , , , , , front pocket edges",0
6341,", l1  patch 
with deboss 2, , , , , back right waist band",0
6342,", l1 small faux suede patch, , , , , back left pocket ",0
6343,", l1 embroidery large, , , , , front left hem",0
6344,", item, , , , , other trims",0
6345,", 3/8"" flat waxed shoe lace with clear plastic tips, , , , , waist drawcord",0
6346,", key clip, , , , , leg pocket",0
6347,", item, , , , , webbing & elastic",0
6348,", 1/4"" flat x 1 3/4"" loop, , , , , keyclip loop leg pocket",0
6349,", spi, , , , , thread",0
6350,", 12 spi (special allowance to avoid seam slip on shell  fabric), , , , , shell seams 1/4"" allowance ",0
6351,", 8-10 spi, , , , , denim weight topstitch",0
6352,", , , , , , bartacks",0
6353,", item, , , , , l1 marketing",0
6354,", l1 pant hang tag, , , , , front left belt loop",0
6355,", denim warning hang tag, , , , , front left belt loop behind main hang tag",0
6356,", l1 pant fit hang tag , , , , , front left belt loop behind denim dye warning hang tag",0
6357,", l1 pant size label, , , , , center back waist band facing",0
6358,", l1 main label, , , , , lining front right",0
6359,", address label, , , , , lining left side seam",0
6360,", content label, , , , , lining left side seam",0
6361,", address label, , , , , lining left side seam",0
6362,", clear zip tie, , , , , front left belt loop to attach hang tags",0
6363,",  #5 coil zipper, , , , , fly ",0
6364,",  #5 coil zipper, , , , , hand pockets",0
6365,",  #5 coil zipper, , , , , back right pocket",0
6366,",  #5 coil zipper, , , , , balls out venting",0
6367,",  #5 coil zipper, , , , , hem gusset ",0
6368,", additional zipper pulls, , , , , location",0
6369,",  11nt-045 / self fabric pull , , , , , hand pocket zippers",0
6370,",  11nt-045 / self fabric pull , , , , , back right pocket",0
6371,",  11nt-045 / self fabric pull , , , , , balls out venting",0
6372,",  11nt-045 / self fabric pull , , , , , hem gusset ",0
6373,", branded trims, , , , , location",0
6374,", l1-2018-trim-021
l1 donut post shank, , , , , front strap closure (2), side entry closure (2 per side 4)",0
6375,", l1-2018-trim-008
new standard snap , , , , , chest pocket (2), leg pocket (1)",0
6376,", l1-2018-trim-019 / 
l1 10mm denim rivet, , , , , hand pocket edges (4), back left pocket edges (2)",0
6377,", l1-2018-trim-027
l1 faux leather patch, , , , , chest pocket",0
6378,", l1-2018-trim-006
large brown leather hem wrap / artwork debossed 1mm, , , , , back left pocket",0
6379,", l1-2018-trim-023 / 
l1 faux leather denim patch, , , , , back right waist band",0
6380,", l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  , , , , , front left hem",0
6381,", trims, , , , , location",0
6382,", 15mm metal snap, , , , , ""finger snap hem adjust"" back gaiter/ pant hem",0
6383,", boot hook, , , , , front gaiter",0
6384,", keyclip, , , , , right leg pocket",0
6385,", metal clip and strap adjust, , , , , front of shoulder straps",0
6386,", notions, , , , , location",0
6387,", self fabric tab 1x1, , , , , front gaiter under boot hook",0
6388,", self fabric tab 1x1, , , , , back gaiter under finger snap hem adjust",0
6389,", grossgrain 1/4"", , , , , attach key clip in right leg pocket",0
6390,", grossgrain 1/4"", , , , , balls out venting mesh guard",0
6391,", gripper elastic 25mm non logo, , , , , leg gaiters",0
6392,", 38mm flat elastic, , , , , front shoulder straps",0
6393,", velcro, , , , , location",0
6394,",  1/2"" x 1 1/2"" velcro with rounded corners, , , , , chest pocket (hidden)",0
6395,",  1/2""x1 velcro with rounded corners, , , , , back left pocket (hidden)",0
6396,",  1/2"" x full length velcro with rounded corners, , , , , right leg pocket (upper)",0
6397,",  1/2"" x 1 1/2"" velcro with rounded corners, , , , , right leg pocket (lower)",0
6398,", thread, , , , , supplier/ ref number",0
6399,", seams, , , , , Feb-30",0
6400,", denim weight topstitch, , , , , ",0
6401,", bartacks, , , , , 100/2",0
6402,", labels , , , , , location",0
6403,", 10k/10k fully taped, , , , , inner front right",0
6404,", size label (sample size l), , , , , center back ",0
6405,", hang tags, , , , , location",0
6406,", mens jacket hang tag, , , , , left side hand pocket zipper",0
6407,", pant regular fit hang tag, , , , , left side hand pocket zipper",0
6408,", care and content labels, , , , , location",0
6409,", address label, , , , , lining left side seam",0
6410,", content label, , , , , lining left side seam",0
6411,", washing label, , , , , lining left side seam",0
6412,", , , 100% polyester, , , a",1
6413,", insulation, , content, , , location ",1
6414,", polyfill insulation , , 100% polyester, , , all over",1
6415,", seam tape, , content, , , location ",1
6416,", seam tape, , , , , fully seam sealed",1
6417,", lining, , content, , , location ",1
6418,", solid 210t , , 100% nylon, , , hood",1
6419,", printed satin, , 100% polyester, , , main body",1
6420,", solid 210t , , 100% nylon, , , sleeves",1
6421,", solid 210t , , 100% nylon, , , pocket bags other than hand",1
6422,", solid coated 210t, , 100% nylon, , , lower body & powder skirt",1
6423,", brushed tricot, , 100% polyester, , , hand pocket bags",1
6424,", brushed tricot, , 100% polyester, , , chin guard",1
6425,", power stretch mesh , , 100% polyester, , , underarm vents",1
6426,", power stretch mesh , , 100% polyester, , , goggle pocket",1
6427,", stretch lycra, , , , , sleeve gaiters",1
6428,", #5 coil, , , , , center front",0
6429,", #5 coil, , , , , inside pocket",0
6430,", item, , , , , zipper pulls",0
6431,", l1-2016-trim-009, , , , , cf",0
6432,", item, , , , , hem",0
6433,", 8mm round woven drawcord with clear plastic tip, , , , , hem drawcord",0
6434,", metal grommet, , , , , hem grommets",0
6435,", item, , , , , l1 branded trims",0
6436,", l1 embroidery small, , , , , front left sleeve hem",0
6437,", l1 metal snap, , , , , center front & hand pocket welts",0
6438,", screen print  (see page 4 pdf), , , , , left chest",0
6439,", screen print  (see page 5 pdf), , , , , back ",0
6440,", spi, , , , , thread",0
6441,", 10-12 spi, , , , , seams",0
6442,", 8-10 spi, , , , , topstitch",0
6443,", , , , , , bartacks",0
6444,", description, , , , , marketing",0
6445,", l1 hang tag, , , , , lining cb locker loop",0
6446,", wp/ breathability // rn ca / made in china, , , , , lining cb facing",0
6447,", address label, , , , , lining left side seam",0
6448,", content label, , , , , lining left side seam",0
6449,", washing label, , , , , lining left side seam",0
6450,", clear zip tie, , , , , lining locket loop to attach hang tags",0
6451,",  #5 coil zipper, , , , , fly ",0
6452,",  #5 coil zipper, , , , , hand pockets",0
6453,",  #5 matt water resistant coil, , , , , leg pockets horizontal",0
6454,",  #5 matt water resistant coil, , , , , back left pocket",0
6455,",  #5 coil zipper, , , , , back right",0
6456,",  #5 coil zipper, , , , , balls out venting",0
6457,",  #5 coil zipper, , , , , hem gusset ",0
6458,", additional zipper pulls, , , , , location",0
6459,", l1-2018-trim-018
non branded zipper pull. , , , , , hand pocket zippers (2), leg pocket zippers (2), back pocket zippers (2)",0
6460,",  11nt-045 / self fabric pull , , , , , balls out venting",0
6461,", branded trims, , , , , location",0
6462,", l1-2018-trim-010
faux leather backed snap, , , , , front waist band",0
6463,", l1-2018-trim-012
heat transfer label  , , , , , back right pocket bag",0
6464,", l1-2018-trim-015 
l1 injection mold logo, , , , , front left hem",0
6465,", trims, , , , , location",0
6466,", 15mm metal snap, , , , , back gaiter/ pant hem",0
6467,", boot hook, , , , , front gaiter",0
6468,", keyclip, , , , , right leg pocket",0
6469,", notions, , , , , location",0
6470,", self fabric tab 1x1, , , , , front gaiter under boot hook",0
6471,", self fabric tab 1x1, , , , , back gaiter under finger snap hem adjust",0
6472,", grossgrain 1/4"", , , , , attach key clip in right leg pocket",0
6473,", grossgrain 1/4"", , , , , balls out venting mesh guard",0
6474,", gripper elastic 25mm non logo, , , , , leg gaiters",0
6475,", bonding film, , , , , location",0
6476,", bonding film, , , , , fly opening",0
6477,", bonding film, , , , , hand pocket openings",0
6478,", bonding film, , , , , back right pocket welt",0
6479,", bonding film, , , , , zipper garages",0
6480,", velcro, , , , , location",0
6481,", 1"" x 1"" velcro with rounded corners, , , , , waist band",0
6482,", thread, , , , , supplier/ ref number",0
6483,", seams, , , , , Feb-30",0
6484,", regular topstitch, , , , , Feb-30",0
6485,", bartacks, , , , , 100/2",0
6486,", labels , , , , , location",0
6487,", 20k/20k fully taped, , , , , inner front right",0
6488,", size label (sample size l), , , , , center back ",0
6489,", hang tags, , , , , location",0
6490,", mens jacket hang tag, , , , , left side hand pocket zipper",0
6491,", pant regular fit hang tag, , , , , left side hand pocket zipper",0
6492,", care and content labels, , , , , location",0
6493,", address label, , , , , lining left side seam",0
6494,", content label, , , , , lining left side seam",0
6495,", washing label, , , , , lining left side seam",0
6496,",  #5 coil zipper, , , , , fly ",0
6497,",  #5 metal zipper, , , , , hand pockets",0
6498,",  #5 coil zipper, , , , , leg vent ",0
6499,",  #5 coil zipper, , , , , hem gusset ",0
6500,", additional zipper pulls, , , , , location",0
6501,",  11nt-045 / self fabric pull , , , , , hand pocket zippers",0
6502,",  11nt-045 / self fabric pull , , , , , leg vent zippers",0
6503,", , , , , , ",0
6504,", branded trims, , , , , location",0
6505,", l1-2018-trim-022
l1 19mm shank
black alloy
al023, , , , , front waist band closure",0
6506,", l1-2018-trim-019
l1 10mm denim rivet
black alloy
al023, , , , , front right hand pocket, bottom edge of opening",0
6507,", l1-2018-trim-020
l1 10mm square rivet
black alloy
al023, , , , , front left hand pocket, bottom edge of opening",0
6508,", l1-2018-trim-004
brown faux leather hem wrap, , , , , back right hand pocket flap",0
6509,", l1-2018-trim-027
l1 faux leather patch
brown , , , , , back left knee",0
6510,", l1-2018-trim-025
l1 embroidery large
3.7cm x 3.4cm  , , , , , hem front left leg",0
6511,", trims, , , , , location",0
6512,", 15mm metal snap, , , , , back pocket flaps (hidden)",0
6513,", 15mm metal snap, , , , , sleeve hems",0
6514,", 15mm metal snap, , , , , finger snap hem adjust",0
