,material,item,description,spec,width:,weight:,position,colorway-1,colorway-2,colorway-3,colorway-4,colorway-5,colorway-6,colorway-7,colorway-8,brand,style,supplier,ref,qty,price/unit,unit,fabric,trims,zipper,outer,inner
38,"defender§°§discovery 2, fake fur\nref: f1g0405klxe049n\nsupplier: jing hg-nice gain fabric co\ncompo: mac 100% weight: 1400g/m width: 152cm+/-2, 210t nylon, cormax, shell, cormax non brushed side, cormax, 210t nylon, seamtape 2ls\n22mms, bartacks, topstitchings, smu fleece, cormax, topstitchings, bartacks, vislon zip 5mmzipper dalhopen end - 1 way right insert - autolock, vislon zip ias system5mm ref ykk , coil zip 3mmclose end - 1wayzipper dalh, coil zip 3mmslider daopen end, reversed zip 3mmzipper dalhnew trim, new trimbig puller ref: eiw18-03supplier: dragon timesnew trim, new trimlittle  puller ref: eis19-05supplier: dragon timesnew trim, new trimtricolordrawstring outdoorref: en-wb001elastic, drawcordref: eis15u-xmco01supplier: yf zippernot elastic, colored stopper supplier unitex\nref eis15u-xmstp01colored webbing \nsupplier yf\nref eis15u-xmtre01, colored webbing \nsupplier yf\nref eis15u-xmtre01, colored pearlref: eis15u-xmper01supplier: unitexeyelet 9mm \nsupplier unitex \nref eis15u-xmoei01, eyelet 12mm \n, velcro + hook local sourcing, woven hangloop eiderref: eiw15-07supplier: smlnew labelsize woven label mmg, new labelsize woven label mmgalpha women topsupplier: smlwith rn + ca numbers, satin ribbon, vislon zip ias system5mm ref ykk slider ducoil zip 3mm, vislon zip ias system5mm ref ykk slider ducoil zip 3mm, coil zip 3mmclose end - 1wayslidder dablh, drawcordref: eis 15u-xmco01supplier: yz zippernew trim, drawcordref: eis 15u-xmco01supplier: yz zippernew trim, new trimtricolordrawstring outdoorref: en-wb001elastic, new trimtricolordrawstring outdoorref: en-wb001elastic, new labelsize woven label mmgalpha women topsupplier: smlwith rn + ca numbers, wash care label \nsupplier sml quality satinwoven hangloop eider\nsupplier sml\nref eiw15-07, woven hangloop eider\nsupplier sml\nref eiw15-07, new hangtagcorporate eider largeref triple star /  eidht01, new hangtagfur free hang tagref triple star /  eidht023, new hangtagdefender  5k / 5k(critical seams sealed)ref triple star / eidht0300, fake fur informationlocal sourcingeiv3668, fabric 1, fur, lining, lining, lining, lining, pockets, pockets, waterproofness, threads, threads, fabric 1, lining, threads, threads, zippers, zippers, zippers, zippers, zippers, trims, trims, trims, trims, trims, trims, trims, trims, trims, labels, labels, labels, zippers, zippers, zippers, trims, trims, trims, trims, labels, labels, labels, hangtas, hangtas, hangtas, hangtas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"shell fabric, zipper, elastic, drawcord, main label, size label, w/c label, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, zipper, elastic, drawcord, main label, size label, w/c label, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"shell fabric, shell fabric, contrast stitching, hardware, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter (supplied by your side), upc sticker, country of origin sticker, shell fabric, shell fabric, contrast stitching, hardware, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter (supplied by your side), upc sticker, country of origin sticker",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"shell fabric, shell fabric, lining, other , other, other, interfacing, zipper, zipper, zipper, zipper, zipper pull, velcro, velcro, hardware, hardware, buckle, key clip, plastic d-ring, buckle, strap holder, elastic, elastic, webbing, main label, size label, w/c label/content, branding, branding, abwvlp_01 woven loop, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, other , other, other, interfacing, zipper, zipper, zipper, zipper, zipper pull, velcro, velcro, hardware, hardware, buckle, key clip, plastic d-ring, buckle, strap holder, elastic, elastic, webbing, main label, size label, w/c label/content, branding, branding, abwvlp_01 woven loop, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"shell fabric, shell fabric, lining, other , other, other, other, other, other, other, insulation, pellon, pellon, zipper, zipper, zipper, zipper, zipper, zipper pull, velcro, velcro, hand pulls, webbing, webbing, hardware, hardware, hardware, hardware,  drawcord, key clip, plastic bag, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, other , other, other, other, other, other, other, insulation, pellon, pellon, zipper, zipper, zipper, zipper, zipper, zipper pull, velcro, velcro, hand pulls, webbing, webbing, hardware, hardware, hardware, hardware,  drawcord, key clip, plastic bag, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"shell fabric, lining, other , other, other, other, other, other, other, pellon, pellon, zipper, zipper, zipper, zipper, zipper pull, velcro, velcro, hand pulls, webbing, webbing, hardware, hardware, hardware, hardware,  drawcord, key clip, plastic bag, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, lining, other , other, other, other, other, other, other, pellon, pellon, zipper, zipper, zipper, zipper, zipper pull, velcro, velcro, hand pulls, webbing, webbing, hardware, hardware, hardware, hardware,  drawcord, key clip, plastic bag, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"shell fabric, shell fabric, lining, lining, other , other, zipper, zipper, zipper, zipper, zipper pull, hardware, hardware, hardware, hardware, drawcord, elastic, key clip, webbing, main label, size label, w/c label, flag  label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, lining, other , other, zipper, zipper, zipper, zipper, zipper pull, hardware, hardware, hardware, hardware, drawcord, elastic, key clip, webbing, main label, size label, w/c label, flag  label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"main fabric, binding, thread, thread, zipper, zipper, main label, w/c label, embroidery, embroidery, hangtag, size sticker, upc sticker, ninja packing box, main fabric, binding, thread, thread, zipper, zipper, main label, w/c label, embroidery, embroidery, hangtag, size sticker, upc sticker, ninja packing box",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"shell fabric, other, lining, pellon, zipper, hardware, main label, size label, w/c label, loop label, woven label, woven label, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, other, lining, pellon, zipper, hardware, main label, size label, w/c label, loop label, woven label, woven label, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"shell fabric, lining, lining, pellon, hardware, hardware, stopper,  drawcord, elastic , main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, lining, lining, pellon, hardware, hardware, stopper,  drawcord, elastic , main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"shell fabric, lining, other , other, other, other, other, other, insulation, pellon, pellon, zipper, zipper, zipper, zipper, zipper, zipper pull, velcro, velcro, velcro, velcro, hand pulls, webbing, webbing, hardware, hardware, hardware,  drawcord, key clip, main label, size label, w/c label, abwvlp_01 woven loop, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, lining, other , other, other, other, other, other, insulation, pellon, pellon, zipper, zipper, zipper, zipper, zipper, zipper pull, velcro, velcro, velcro, velcro, hand pulls, webbing, webbing, hardware, hardware, hardware,  drawcord, key clip, main label, size label, w/c label, abwvlp_01 woven loop, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"shell fabric, lining, other, other, zipper, zipper, zipper pull, hardware, hardware, hardware, hardware, hardware, drawcord, elastic, key clip, webbing, main label, size label, w/c label/content, flag label, abwvlp_01 woven loop, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, lining, other, other, zipper, zipper, zipper pull, hardware, hardware, hardware, hardware, hardware, drawcord, elastic, key clip, webbing, main label, size label, w/c label/content, flag label, abwvlp_01 woven loop, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"shell fabric, lining, lining, other, zipper, zipper, zipper, zipper pull, hardware, hardware, hardware, hardware, drawcord, elastic, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, lining, lining, other, zipper, zipper, zipper, zipper pull, hardware, hardware, hardware, hardware, drawcord, elastic, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"shell fabric, shell fabric, lining, other , other, other, other, other, pellon, pellon, zipper, zipper, zipper, zipper, zipper pull, stoppers, stoppers, hand pulls, webbing, webbing, hardware, hardware, hardware,  drawcord, elastic drawcord, key clip, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, other , other, other, other, other, pellon, pellon, zipper, zipper, zipper, zipper, zipper pull, stoppers, stoppers, hand pulls, webbing, webbing, hardware, hardware, hardware,  drawcord, elastic drawcord, key clip, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,"main fabric, binding, thread, thread, zipper, zipper, main label, w/c label, embroidery, embroidery, hangtag, size sticker, upc sticker, ninja packing box, main fabric, binding, thread, thread, zipper, zipper, main label, w/c label, embroidery, embroidery, hangtag, size sticker, upc sticker, ninja packing box",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"shell fabric, shell fabric, hardware, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter (supplied by your side), upc sticker, country of origin sticker, shell fabric, shell fabric, hardware, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter (supplied by your side), upc sticker, country of origin sticker",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"shell fabric, shell fabric, lining, lining, lining, pellon, hardware,  drawcord, hardware, stopper, elastic , main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, lining, lining, pellon, hardware,  drawcord, hardware, stopper, elastic , main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"shell fabric, lining, other , other, other, other, other, other, other, pellon, pellon, zipper, zipper, zipper, zipper, zipper, zipper pull, stoppers, webbing, webbing, hardware, hardware, hardware, drawcord, elastic , key clip, main label, size label, w/c label, abwvlp_01 woven loop, branding, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, lining, other , other, other, other, other, other, other, pellon, pellon, zipper, zipper, zipper, zipper, zipper, zipper pull, stoppers, webbing, webbing, hardware, hardware, hardware, drawcord, elastic , key clip, main label, size label, w/c label, abwvlp_01 woven loop, branding, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"shell fabric, shell fabric, lining, other, other, other, zipper, zipper, zipper pull, hardware, hardware, hardware, hardware, drawcord, elastic, key clip, webbing, main label, size label, w/c label/content, flag label, abwvlp_01 woven loop, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, other, other, other, zipper, zipper, zipper pull, hardware, hardware, hardware, hardware, drawcord, elastic, key clip, webbing, main label, size label, w/c label/content, flag label, abwvlp_01 woven loop, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"shell fabric, lining, pellon, hardware, hardware, stopper,  drawcord, elastic , main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, lining, pellon, hardware, hardware, stopper,  drawcord, elastic , main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"shell fabric, shell fabric, lining, pellon, pellon, zipper, zipper, zipper pull, stoppers, hand pulls, webbing, hardware, hardware, elastic drawcord, elastic , main label, size label, w/c label, abwvlp_01 woven loop, branding, woven label, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, pellon, pellon, zipper, zipper, zipper pull, stoppers, hand pulls, webbing, hardware, hardware, elastic drawcord, elastic , main label, size label, w/c label, abwvlp_01 woven loop, branding, woven label, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"shell fabric, shell fabric, shell fabric, lining, pellon, zipper, zipper pull, stoppers, hardware, hardware, drawcord, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, shell fabric, lining, pellon, zipper, zipper pull, stoppers, hardware, hardware, drawcord, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"shell fabric, lining, other, hardware, main label, size label, w/c label, abwvlp_01 woven loop, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, lining, other, hardware, main label, size label, w/c label, abwvlp_01 woven loop, branding, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,"shell fabric, shell fabric, lining, other , other, other, other, other, pellon, pellon, zipper, zipper, zipper, zipper, zipper pull, stoppers, stoppers, hand pulls, webbing, webbing, hardware, hardware, hardware,  drawcord, elastic drawcord, key clip, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, other , other, other, other, other, pellon, pellon, zipper, zipper, zipper, zipper, zipper pull, stoppers, stoppers, hand pulls, webbing, webbing, hardware, hardware, hardware,  drawcord, elastic drawcord, key clip, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"shell fabric, shell fabric, lining, pellon, hardware, hardware, hardware, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side), shell fabric, shell fabric, lining, pellon, hardware, hardware, hardware, main label, size label, w/c label, abwvlp_01 woven loop, branding, hangtag, hangtag, polybag w/ warning matter, country of origin sticker (supplied by your side), upc sticker (supplied by your side)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
